,0
156875,off
156876,on
156877,up
156878,stop
156879,right
156880,stop
156881,on
156882,left
156883,on
156884,left
156885,up
156886,yes
156887,left
156888,up
156889,go
156890,go
156891,stop
156892,left
156893,no
156894,off
156895,go
156896,yes
156897,yes
156898,go
156899,no
156900,left
156901,go
156902,left
156903,down
156904,go
156905,right
156906,right
156907,no
156908,yes
156909,stop
156910,right
156911,down
156912,stop
156913,on
156914,on
156915,stop
156916,down
156917,right
156918,left
156919,off
156920,down
156921,up
156922,no
156923,off
156924,stop
156925,yes
156926,left
156927,left
156928,left
156929,up
156930,down
156931,go
156932,down
156933,down
156934,down
156935,on
156936,right
156937,go
156938,stop
156939,stop
156940,no
156941,stop
156942,stop
156943,go
156944,up
156945,on
156946,no
156947,stop
156948,right
156949,off
156950,no
156951,right
156952,right
156953,stop
156954,left
156955,off
156956,go
156957,go
156958,on
156959,stop
156960,stop
156961,left
156962,off
156963,no
156964,right
156965,right
156966,left
156967,up
156968,right
156969,yes
156970,off
156971,stop
156972,right
156973,left
156974,right
156975,right
156976,off
156977,no
156978,stop
156979,stop
156980,down
156981,go
156982,yes
156983,go
156984,go
156985,left
156986,go
156987,down
156988,right
156989,go
156990,right
156991,right
156992,off
156993,go
156994,on
156995,off
156996,yes
156997,right
156998,left
156999,down
157000,stop
157001,on
157002,on
157003,yes
157004,off
157005,down
157006,right
157007,right
157008,right
157009,on
157010,on
157011,stop
157012,no
157013,down
157014,yes
157015,stop
157016,off
157017,off
157018,left
157019,yes
157020,on
157021,stop
157022,left
157023,stop
157024,yes
157025,right
157026,off
157027,yes
157028,left
157029,right
157030,go
157031,on
157032,yes
157033,no
157034,go
157035,go
157036,no
157037,no
157038,stop
157039,no
157040,up
157041,stop
157042,no
157043,yes
157044,stop
157045,stop
157046,off
157047,up
157048,go
157049,down
157050,yes
157051,on
157052,stop
157053,up
157054,right
157055,down
157056,yes
157057,yes
157058,right
157059,on
157060,go
157061,down
157062,stop
157063,yes
157064,no
157065,off
157066,right
157067,go
157068,on
157069,down
157070,right
157071,go
157072,yes
157073,no
157074,right
157075,on
157076,stop
157077,no
157078,up
157079,stop
157080,down
157081,on
157082,right
157083,right
157084,up
157085,right
157086,up
157087,right
157088,yes
157089,off
157090,on
157091,down
157092,off
157093,up
157094,left
157095,left
157096,on
157097,yes
157098,left
157099,off
157100,yes
157101,stop
157102,off
157103,yes
157104,right
157105,go
157106,yes
157107,stop
157108,go
157109,stop
157110,no
157111,right
157112,up
157113,go
157114,on
157115,off
157116,stop
157117,right
157118,yes
157119,stop
157120,stop
157121,yes
157122,on
157123,yes
157124,yes
157125,down
157126,left
157127,yes
157128,no
157129,up
157130,stop
157131,on
157132,go
157133,right
157134,stop
157135,left
157136,go
157137,stop
157138,yes
157139,off
157140,go
157141,on
157142,left
157143,stop
157144,down
157145,off
157146,no
157147,stop
157148,off
157149,right
157150,on
157151,on
157152,stop
157153,stop
157154,stop
157155,off
157156,down
157157,down
157158,stop
157159,on
157160,off
157161,left
157162,off
157163,off
157164,stop
157165,right
157166,up
157167,up
157168,right
157169,stop
157170,right
157171,down
157172,up
157173,stop
157174,yes
157175,no
157176,left
157177,right
157178,off
157179,stop
157180,go
157181,yes
157182,on
157183,right
157184,left
157185,stop
157186,go
157187,no
157188,left
157189,no
157190,right
157191,left
157192,up
157193,stop
157194,on
157195,stop
157196,up
157197,up
157198,yes
157199,up
157200,right
157201,no
157202,up
157203,no
157204,up
157205,stop
157206,stop
157207,down
157208,up
157209,down
157210,yes
157211,go
157212,down
157213,up
157214,yes
157215,up
157216,left
157217,right
157218,yes
157219,right
157220,on
157221,on
157222,down
157223,off
157224,up
157225,go
157226,no
157227,left
157228,stop
157229,right
157230,off
157231,stop
157232,yes
157233,yes
157234,stop
157235,no
157236,right
157237,yes
157238,on
157239,left
157240,go
157241,right
157242,yes
157243,no
157244,on
157245,no
157246,down
157247,go
157248,left
157249,right
157250,stop
157251,yes
157252,down
157253,go
157254,yes
157255,no
157256,stop
157257,go
157258,on
157259,right
157260,down
157261,no
157262,stop
157263,stop
157264,stop
157265,go
157266,left
157267,off
157268,up
157269,go
157270,left
157271,go
157272,go
157273,on
157274,right
157275,stop
157276,up
157277,yes
157278,left
157279,right
157280,right
157281,left
157282,stop
157283,off
157284,up
157285,yes
157286,right
157287,down
157288,down
157289,no
157290,go
157291,no
157292,yes
157293,yes
157294,go
157295,off
157296,up
157297,up
157298,right
157299,up
157300,up
157301,right
157302,up
157303,no
157304,left
157305,go
157306,on
157307,right
157308,left
157309,yes
157310,left
157311,no
157312,up
157313,up
157314,yes
157315,go
157316,off
157317,no
157318,no
157319,down
157320,on
157321,go
157322,no
157323,off
157324,go
157325,up
157326,go
157327,up
157328,stop
157329,stop
157330,up
157331,right
157332,right
157333,right
157334,go
157335,up
157336,yes
157337,stop
157338,stop
157339,left
157340,on
157341,on
157342,stop
157343,on
157344,right
157345,go
157346,up
157347,on
157348,on
157349,left
157350,yes
157351,up
157352,go
157353,on
157354,right
157355,on
157356,go
157357,go
157358,yes
157359,on
157360,right
157361,left
157362,off
157363,yes
157364,off
157365,right
157366,left
157367,go
157368,left
157369,up
157370,up
157371,no
157372,left
157373,yes
157374,on
157375,left
157376,stop
157377,go
157378,stop
157379,left
157380,go
157381,right
157382,right
157383,stop
157384,stop
157385,no
157386,left
157387,go
157388,yes
157389,yes
157390,down
157391,go
157392,down
157393,go
157394,stop
157395,down
157396,stop
157397,down
157398,up
157399,up
157400,on
157401,off
157402,no
157403,stop
157404,off
157405,on
157406,down
157407,up
157408,yes
157409,stop
157410,go
157411,go
157412,on
157413,right
157414,go
157415,off
157416,no
157417,yes
157418,stop
157419,up
157420,up
157421,stop
157422,go
157423,down
157424,right
157425,right
157426,up
157427,yes
157428,left
157429,off
157430,off
157431,right
157432,up
157433,right
157434,right
157435,on
157436,up
157437,go
157438,off
157439,yes
157440,go
157441,down
157442,yes
157443,no
157444,up
157445,no
157446,stop
157447,down
157448,right
157449,left
157450,right
157451,no
157452,off
157453,go
157454,on
157455,yes
157456,go
157457,down
157458,go
157459,yes
157460,up
157461,up
157462,yes
157463,stop
157464,left
157465,down
157466,go
157467,go
157468,on
157469,up
157470,go
157471,up
157472,go
157473,down
157474,stop
157475,right
157476,yes
157477,off
157478,down
157479,yes
157480,yes
157481,yes
157482,go
157483,up
157484,stop
157485,up
157486,up
157487,left
157488,left
157489,down
157490,left
157491,on
157492,no
157493,down
157494,down
157495,left
157496,stop
157497,yes
157498,yes
157499,yes
157500,no
157501,no
157502,stop
157503,no
157504,go
157505,no
157506,yes
157507,go
157508,on
157509,on
157510,down
157511,go
157512,up
157513,stop
157514,yes
157515,right
157516,right
157517,yes
157518,off
157519,up
157520,off
157521,stop
157522,down
157523,stop
157524,right
157525,stop
157526,yes
157527,on
157528,up
157529,stop
157530,right
157531,off
157532,down
157533,right
157534,yes
157535,yes
157536,right
157537,on
157538,on
157539,on
157540,down
157541,right
157542,down
157543,go
157544,down
157545,up
157546,yes
157547,on
157548,go
157549,go
157550,right
157551,yes
157552,yes
157553,right
157554,on
157555,on
157556,yes
157557,stop
157558,go
157559,yes
157560,stop
157561,stop
157562,right
157563,stop
157564,go
157565,up
157566,yes
157567,stop
157568,stop
157569,right
157570,down
157571,yes
157572,on
157573,right
157574,stop
157575,off
157576,up
157577,down
157578,down
157579,down
157580,up
157581,go
157582,on
157583,down
157584,up
157585,off
157586,right
157587,right
157588,up
157589,no
157590,right
157591,right
157592,yes
157593,no
157594,off
157595,left
157596,yes
157597,left
157598,go
157599,down
157600,go
157601,on
157602,stop
157603,off
157604,on
157605,off
157606,up
157607,yes
157608,on
157609,go
157610,go
157611,stop
157612,stop
157613,yes
157614,up
157615,no
157616,stop
157617,stop
157618,go
157619,on
157620,up
157621,no
157622,stop
157623,on
157624,up
157625,on
157626,go
157627,stop
157628,yes
157629,yes
157630,down
157631,stop
157632,right
157633,right
157634,down
157635,yes
157636,on
157637,go
157638,on
157639,on
157640,on
157641,yes
157642,stop
157643,left
157644,on
157645,yes
157646,on
157647,go
157648,yes
157649,stop
157650,down
157651,no
157652,up
157653,on
157654,right
157655,stop
157656,right
157657,go
157658,off
157659,on
157660,right
157661,right
157662,off
157663,go
157664,up
157665,up
157666,no
157667,right
157668,right
157669,yes
157670,yes
157671,down
157672,left
157673,stop
157674,down
157675,on
157676,on
157677,right
157678,no
157679,go
157680,up
157681,up
157682,right
157683,up
157684,right
157685,right
157686,go
157687,right
157688,stop
157689,right
157690,right
157691,left
157692,right
157693,stop
157694,left
157695,stop
157696,up
157697,on
157698,yes
157699,left
157700,no
157701,down
157702,up
157703,yes
157704,up
157705,down
157706,go
157707,go
157708,up
157709,right
157710,go
157711,up
157712,no
157713,right
157714,left
157715,no
157716,down
157717,stop
157718,up
157719,down
157720,on
157721,on
157722,on
157723,no
157724,left
157725,stop
157726,on
157727,right
157728,on
157729,go
157730,up
157731,on
157732,left
157733,stop
157734,no
157735,no
157736,down
157737,go
157738,on
157739,left
157740,stop
157741,up
157742,no
157743,yes
157744,on
157745,on
157746,no
157747,no
157748,on
157749,go
157750,no
157751,go
157752,off
157753,yes
157754,on
157755,down
157756,left
157757,go
157758,right
157759,off
157760,right
157761,go
157762,up
157763,yes
157764,go
157765,left
157766,go
157767,right
157768,on
157769,right
157770,right
157771,no
157772,yes
157773,on
157774,left
157775,left
157776,on
157777,right
157778,right
157779,right
157780,up
157781,right
157782,down
157783,right
157784,go
157785,off
157786,right
157787,on
157788,yes
157789,left
157790,go
157791,stop
157792,no
157793,yes
157794,up
157795,yes
157796,go
157797,go
157798,right
157799,up
157800,yes
157801,right
157802,right
157803,left
157804,right
157805,right
157806,up
157807,stop
157808,right
157809,right
157810,yes
157811,yes
157812,right
157813,go
157814,down
157815,go
157816,stop
157817,down
157818,up
157819,right
157820,go
157821,up
157822,stop
157823,yes
157824,go
157825,stop
157826,yes
157827,no
157828,on
157829,down
157830,up
157831,stop
157832,yes
157833,yes
157834,up
157835,right
157836,yes
157837,off
157838,go
157839,right
157840,go
157841,up
157842,right
157843,stop
157844,up
157845,right
157846,left
157847,go
157848,on
157849,right
157850,up
157851,right
157852,go
157853,up
157854,stop
157855,yes
157856,on
157857,stop
157858,yes
157859,go
157860,stop
157861,off
157862,no
157863,on
157864,up
157865,right
157866,go
157867,yes
157868,on
157869,go
157870,off
157871,up
157872,stop
157873,yes
157874,go
157875,up
157876,on
157877,off
157878,on
157879,go
157880,up
157881,up
157882,right
157883,go
157884,down
157885,right
157886,right
157887,on
157888,right
157889,stop
157890,stop
157891,yes
157892,left
157893,off
157894,go
157895,left
157896,no
157897,stop
157898,left
157899,go
157900,on
157901,right
157902,right
157903,left
157904,yes
157905,right
157906,off
157907,yes
157908,yes
157909,yes
157910,on
157911,on
157912,go
157913,on
157914,stop
157915,right
157916,right
157917,right
157918,up
157919,up
157920,right
157921,stop
157922,left
157923,stop
157924,left
157925,left
157926,right
157927,yes
157928,right
157929,no
157930,yes
157931,stop
157932,off
157933,off
157934,no
157935,stop
157936,stop
157937,left
157938,right
157939,go
157940,right
157941,down
157942,no
157943,down
157944,stop
157945,stop
157946,on
157947,down
157948,no
157949,down
157950,on
157951,right
157952,no
157953,no
157954,right
157955,right
157956,up
157957,right
157958,on
157959,stop
157960,on
157961,on
157962,left
157963,off
157964,go
157965,yes
157966,go
157967,up
157968,left
157969,go
157970,off
157971,stop
157972,stop
157973,go
157974,on
157975,yes
157976,right
157977,yes
157978,right
157979,right
157980,no
157981,right
157982,stop
157983,up
157984,on
157985,go
157986,left
157987,go
157988,right
157989,yes
157990,right
157991,right
157992,go
157993,up
157994,no
157995,up
157996,yes
157997,stop
157998,up
157999,no
158000,up
158001,go
158002,off
158003,down
158004,stop
158005,stop
158006,up
158007,stop
158008,right
158009,off
158010,yes
158011,go
158012,yes
158013,left
158014,up
158015,go
158016,right
158017,left
158018,yes
158019,right
158020,no
158021,no
158022,off
158023,stop
158024,right
158025,stop
158026,right
158027,off
158028,down
158029,right
158030,down
158031,stop
158032,left
158033,on
158034,yes
158035,yes
158036,go
158037,up
158038,right
158039,right
158040,no
158041,stop
158042,off
158043,down
158044,go
158045,left
158046,yes
158047,go
158048,left
158049,stop
158050,right
158051,off
158052,right
158053,go
158054,yes
158055,up
158056,yes
158057,down
158058,down
158059,on
158060,right
158061,right
158062,right
158063,up
158064,stop
158065,right
158066,up
158067,go
158068,right
158069,stop
158070,go
158071,no
158072,on
158073,left
158074,up
158075,up
158076,stop
158077,left
158078,yes
158079,stop
158080,yes
158081,off
158082,left
158083,go
158084,go
158085,right
158086,left
158087,up
158088,go
158089,no
158090,on
158091,go
158092,up
158093,yes
158094,no
158095,on
158096,go
158097,left
158098,yes
158099,stop
158100,down
158101,off
158102,go
158103,on
158104,right
158105,off
158106,right
158107,right
158108,up
158109,off
158110,off
158111,down
158112,down
158113,stop
158114,on
158115,left
158116,right
158117,stop
158118,on
158119,stop
158120,right
158121,right
158122,left
158123,on
158124,up
158125,left
158126,stop
158127,go
158128,yes
158129,down
158130,go
158131,on
158132,on
158133,down
158134,stop
158135,yes
158136,right
158137,stop
158138,up
158139,stop
158140,go
158141,right
158142,right
158143,on
158144,no
158145,up
158146,stop
158147,on
158148,right
158149,right
158150,down
158151,no
158152,off
158153,no
158154,off
158155,left
158156,yes
158157,no
158158,stop
158159,down
158160,go
158161,right
158162,up
158163,no
158164,down
158165,go
158166,off
158167,up
158168,down
158169,down
158170,left
158171,off
158172,stop
158173,right
158174,yes
158175,no
158176,stop
158177,no
158178,up
158179,yes
158180,no
158181,stop
158182,up
158183,stop
158184,go
158185,stop
158186,stop
158187,no
158188,right
158189,up
158190,on
158191,stop
158192,right
158193,yes
158194,on
158195,go
158196,up
158197,stop
158198,yes
158199,on
158200,no
158201,go
158202,no
158203,no
158204,no
158205,no
158206,left
158207,go
158208,go
158209,stop
158210,left
158211,on
158212,no
158213,stop
158214,stop
158215,yes
158216,go
158217,up
158218,left
158219,go
158220,on
